product,content,date_time,sentiment
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-07-05 10:00:28,positive
iPhone,The display on the {} is okay.,2016-07-16 17:49:00,neutral
OnePlus,My {} is slower than expected.,2016-07-13 07:18:33,neutral
iPhone,The camera on the {} is decent.,2016-09-15 11:38:25,neutral
OnePlus,"It's a good phone, but the speaker isn't very loud.",2016-08-30 09:45:08,neutral
OnePlus,The battery life of this phone is amazing! Lasts all day.,2016-07-11 16:27:56,positive
iPhone,My {} is slower than expected.,2016-09-12 03:53:21,negative
Samsung Galaxy,Really happy with the performance of my new {}.,2016-08-02 16:59:27,positive
iPhone,The {} is a great value for the price.,2016-08-21 10:28:03,positive
OnePlus,Experiencing connectivity issues with the {}.,2016-07-23 05:05:43,negative
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-09-18 19:26:45,neutral
Google Pixel,The camera on the {} is decent.,2016-07-10 16:40:59,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-08-09 04:21:46,neutral
Samsung Galaxy,My {} is slower than expected.,2016-07-15 08:08:11,negative
OnePlus,Battery life on the {} could be better.,2016-07-19 11:11:42,neutral
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-02 23:45:25,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,2016-07-07 18:48:13,negative
iPhone,The camera on the {} is decent.,2016-08-10 02:23:04,neutral
Xiaomi,Not too impressed with the {}. Expected more.,2016-09-15 01:26:32,neutral
Xiaomi,The battery life of this phone is amazing! Lasts all day.,2016-09-25 07:21:34,positive
iPhone,Battery life on the {} could be better.,2016-07-14 17:24:55,neutral
Google Pixel,Why is my {} overheating?,2016-09-24 08:06:34,negative
Samsung Galaxy,My {} is slower than expected.,2016-08-17 14:29:32,neutral
Google Pixel,The {} is a great value for the price.,2016-07-23 03:55:27,positive
OnePlus,The battery life of this phone is amazing! Lasts all day.,2016-07-16 02:14:36,positive
iPhone,Experiencing connectivity issues with the {}.,2016-09-19 18:18:57,negative
Google Pixel,Really happy with the performance of my new {}.,2016-09-09 15:39:22,positive
iPhone,My {} runs all my apps smoothly.,2016-07-08 07:10:09,positive
Google Pixel,"The camera quality is decent, but could be better.",2016-09-24 01:41:36,neutral
Samsung Galaxy,Battery life on the {} could be better.,2016-09-23 15:33:51,neutral
iPhone,The {} keeps crashing. Frustrated!,2016-07-04 05:56:49,negative
Google Pixel,I'm impressed with the build quality of the {}.,2016-07-02 21:43:04,positive
Xiaomi,My {} is slower than expected.,2016-08-07 01:07:31,negative
iPhone,Battery life on the {} could be better.,2016-08-26 05:54:06,neutral
Google Pixel,I'm impressed with the build quality of the {}.,2016-07-11 14:16:43,positive
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-07-10 17:33:26,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,2016-09-07 18:10:36,positive
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-09-10 06:19:43,positive
Google Pixel,Having some issues with my {}. Anyone else?,2016-09-05 20:02:19,neutral
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-08-31 03:47:13,positive
Samsung Galaxy,The {} has exceeded my expectations!,2016-07-24 02:59:35,positive
iPhone,I hate how slow the phone gets after a few months.,2016-08-30 16:07:10,negative
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-08-25 03:14:48,negative
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-09-28 02:02:21,negative
iPhone,"It's a good phone, but the speaker isn't very loud.",2016-08-02 13:06:11,neutral
Google Pixel,Experiencing connectivity issues with the {}.,2016-07-19 05:57:28,neutral
OnePlus,The camera on the {} is disappointing.,2016-07-07 00:10:32,negative
Samsung Galaxy,The display on the {} is okay.,2016-07-06 08:26:57,neutral
Samsung Galaxy,The camera quality on the {} is amazing.,2016-08-07 18:43:44,positive
OnePlus,Not too impressed with the {}. Expected more.,2016-09-08 03:43:14,neutral
OnePlus,The {} has exceeded my expectations!,2016-08-12 20:06:10,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-09-01 16:57:09,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-09-20 23:12:41,positive
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-09-06 01:58:24,negative
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-07-02 15:53:08,neutral
OnePlus,The camera on the {} is disappointing.,2016-07-30 06:29:53,negative
Xiaomi,Experiencing connectivity issues with the {}.,2016-08-29 22:14:00,neutral
Samsung Galaxy,I hate how slow the phone gets after a few months.,2016-07-27 23:51:12,negative
Samsung Galaxy,My {} is slower than expected.,2016-08-02 10:17:45,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-09-20 08:18:31,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-09-04 09:39:05,negative
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-07-05 06:44:35,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-04 08:29:02,neutral
Xiaomi,The camera on the {} is decent.,2016-07-11 05:11:42,neutral
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-09-12 21:58:50,negative
Google Pixel,Battery life on the {} could be better.,2016-08-14 07:01:47,neutral
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-13 14:04:20,negative
Google Pixel,Really happy with the performance of my new {}.,2016-07-27 16:34:30,positive
iPhone,The phone heats up too quickly during gaming sessions.,2016-07-08 02:38:11,negative
OnePlus,The camera on the {} is decent.,2016-09-28 15:42:46,neutral
OnePlus,The camera quality on the {} is amazing.,2016-08-08 12:37:38,positive
Google Pixel,The {} has exceeded my expectations!,2016-08-13 10:19:40,positive
OnePlus,My {} is slower than expected.,2016-08-05 05:39:09,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,2016-07-04 12:29:02,negative
Xiaomi,The display on the {} is okay.,2016-09-18 23:28:00,neutral
OnePlus,The {} is a great value for the price.,2016-07-20 17:33:12,positive
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-09-01 03:32:17,positive
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-09-09 07:27:10,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,2016-07-23 20:25:16,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",2016-09-22 09:27:42,neutral
Google Pixel,My {} is slower than expected.,2016-08-05 02:05:27,neutral
OnePlus,Not too impressed with the {}. Expected more.,2016-09-28 23:53:31,neutral
Xiaomi,Why is my {} overheating?,2016-07-10 11:09:58,negative
Google Pixel,The {} is really sleek and fast.,2016-09-24 14:36:42,positive
Xiaomi,Experiencing connectivity issues with the {}.,2016-09-08 16:11:42,neutral
Samsung Galaxy,The {} has exceeded my expectations!,2016-09-08 05:34:13,positive
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-07-14 02:20:21,neutral
OnePlus,Having some issues with my {}. Anyone else?,2016-07-16 18:47:56,neutral
Xiaomi,Battery life on the {} could be better.,2016-07-22 21:41:19,neutral
iPhone,The {} has exceeded my expectations!,2016-09-19 02:31:19,positive
OnePlus,Battery life on the {} could be better.,2016-07-29 15:02:23,neutral
iPhone,Touchscreen on my {} is unresponsive at times.,2016-09-20 14:22:04,neutral
Google Pixel,My {} runs all my apps smoothly.,2016-09-11 06:37:48,positive
Xiaomi,The display on the {} is okay.,2016-09-12 10:11:11,neutral
OnePlus,My {} runs all my apps smoothly.,2016-08-29 17:14:12,positive
iPhone,The {} is really sleek and fast.,2016-07-29 11:28:48,positive
Samsung Galaxy,My {} is slower than expected.,2016-08-27 14:57:07,neutral
Google Pixel,The phone's build quality feels cheap and fragile.,2016-09-02 10:06:03,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-08-08 03:31:37,neutral
iPhone,"Loving the new software update, everything runs smoother.",2016-07-06 15:51:01,positive
OnePlus,Really happy with the performance of my new {}.,2016-07-25 04:44:02,positive
Samsung Galaxy,I'm impressed with the build quality of the {}.,2016-09-18 17:41:29,positive
Samsung Galaxy,The camera on the {} is decent.,2016-08-14 11:54:03,neutral
iPhone,Experiencing connectivity issues with the {}.,2016-09-25 12:34:07,negative
Google Pixel,The camera on the {} is decent.,2016-07-24 07:39:20,neutral
Google Pixel,Battery life on the {} is excellent.,2016-09-18 07:16:34,positive
Samsung Galaxy,Really happy with the performance of my new {}.,2016-08-24 16:03:23,positive
OnePlus,The phone's build quality feels cheap and fragile.,2016-08-05 04:21:19,negative
iPhone,The {} has exceeded my expectations!,2016-07-24 04:22:50,positive
Xiaomi,I'm impressed with the build quality of the {}.,2016-07-14 13:26:47,positive
iPhone,Battery life on the {} is excellent.,2016-09-08 15:46:54,positive
OnePlus,My {} is slower than expected.,2016-09-14 12:09:52,neutral
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-09-28 09:58:11,negative
Samsung Galaxy,The camera on the {} is disappointing.,2016-09-11 14:02:48,negative
iPhone,Why is my {} overheating?,2016-08-26 00:43:29,negative
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-07-31 05:10:52,positive
OnePlus,The phone heats up too quickly during gaming sessions.,2016-09-06 05:31:32,negative
OnePlus,The display on the {} is okay.,2016-07-14 15:35:57,neutral
iPhone,Why is my {} overheating?,2016-09-29 05:36:19,negative
iPhone,The {} has exceeded my expectations!,2016-07-21 13:20:11,positive
Google Pixel,The {} is really sleek and fast.,2016-07-25 19:22:47,positive
Google Pixel,"The camera quality is decent, but could be better.",2016-09-19 16:25:48,neutral
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-08-21 03:18:32,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-08-16 16:14:27,negative
Google Pixel,I'm impressed with the build quality of the {}.,2016-09-18 05:29:45,positive
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-08-12 19:26:34,neutral
Samsung Galaxy,The camera on the {} is disappointing.,2016-08-23 18:40:34,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-07-08 13:59:43,positive
iPhone,Battery life on the {} is excellent.,2016-08-15 01:05:41,positive
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-08-13 03:56:57,negative
Xiaomi,Really happy with the performance of my new {}.,2016-07-06 11:46:46,positive
Google Pixel,The {} keeps crashing. Frustrated!,2016-07-07 19:04:43,negative
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-08-09 04:55:16,neutral
OnePlus,Not too impressed with the {}. Expected more.,2016-08-30 22:44:41,neutral
Xiaomi,"Loving the new software update, everything runs smoother.",2016-08-30 03:18:01,positive
Google Pixel,Why is my {} overheating?,2016-07-24 18:23:14,negative
Samsung Galaxy,The {} is really sleek and fast.,2016-08-12 06:46:55,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-08-13 13:33:36,neutral
OnePlus,"The camera quality is decent, but could be better.",2016-07-07 15:34:12,neutral
Samsung Galaxy,Battery life on the {} could be better.,2016-07-17 06:33:02,neutral
OnePlus,My {} is slower than expected.,2016-07-15 06:41:47,negative
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-07-11 04:01:06,negative
iPhone,Really happy with the performance of my new {}.,2016-09-21 01:11:38,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",2016-09-25 15:06:46,neutral
OnePlus,The {} is a great value for the price.,2016-07-06 17:15:28,positive
OnePlus,Experiencing connectivity issues with the {}.,2016-07-02 04:32:00,neutral
iPhone,"The camera quality is decent, but could be better.",2016-08-05 12:07:37,neutral
OnePlus,Battery life on the {} is excellent.,2016-07-16 19:14:07,positive
Xiaomi,The {} keeps crashing. Frustrated!,2016-08-16 21:04:02,negative
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-08-17 20:41:03,positive
Google Pixel,"Loving the new software update, everything runs smoother.",2016-08-16 02:15:55,positive
Google Pixel,Why is my {} overheating?,2016-09-25 12:22:20,negative
OnePlus,My {} runs all my apps smoothly.,2016-07-11 17:20:51,positive
Google Pixel,The camera quality on the {} is amazing.,2016-07-12 00:45:44,positive
Google Pixel,The camera on the {} is disappointing.,2016-08-18 06:49:34,negative
Google Pixel,The phone's build quality feels cheap and fragile.,2016-08-07 21:02:05,negative
OnePlus,The phone's build quality feels cheap and fragile.,2016-09-21 02:44:15,negative
Samsung Galaxy,My {} runs all my apps smoothly.,2016-08-01 06:58:32,positive
Samsung Galaxy,The camera quality on the {} is amazing.,2016-09-25 18:00:41,positive
Samsung Galaxy,The camera on the {} is decent.,2016-08-01 01:33:42,neutral
OnePlus,The camera on the {} is disappointing.,2016-09-10 12:19:17,negative
OnePlus,Experiencing connectivity issues with the {}.,2016-09-03 19:03:45,negative
Google Pixel,Battery life on the {} is excellent.,2016-09-22 18:48:16,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-12 02:49:14,neutral
Samsung Galaxy,The camera on the {} is disappointing.,2016-09-12 00:05:55,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-08-05 06:50:23,neutral
OnePlus,Having some issues with my {}. Anyone else?,2016-07-08 12:45:34,neutral
Google Pixel,"Loving the new software update, everything runs smoother.",2016-09-08 14:23:48,positive
Xiaomi,The camera on the {} is decent.,2016-09-18 06:58:12,neutral
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-07-29 14:44:39,positive
Xiaomi,I hate how slow the phone gets after a few months.,2016-07-02 09:01:22,negative
OnePlus,My {} runs all my apps smoothly.,2016-09-13 23:00:26,positive
OnePlus,Experiencing connectivity issues with the {}.,2016-07-20 21:51:43,negative
OnePlus,Having some issues with my {}. Anyone else?,2016-08-09 08:06:10,neutral
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-09 09:08:05,neutral
OnePlus,I hate how slow the phone gets after a few months.,2016-07-08 18:56:59,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-07-24 20:55:27,positive
Samsung Galaxy,My {} runs all my apps smoothly.,2016-09-19 09:19:34,positive
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-09-27 02:20:36,negative
Google Pixel,The {} has exceeded my expectations!,2016-07-15 16:06:43,positive
Google Pixel,Why is my {} overheating?,2016-07-11 00:13:57,negative
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-07 07:20:37,negative
Xiaomi,The {} keeps crashing. Frustrated!,2016-07-29 13:04:25,negative
iPhone,"It's a good phone, but the speaker isn't very loud.",2016-07-05 09:07:56,neutral
OnePlus,My {} is slower than expected.,2016-07-09 23:06:02,negative
OnePlus,The camera on the {} is disappointing.,2016-08-10 11:57:25,negative
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-08-11 18:48:57,negative
Google Pixel,"Loving the new software update, everything runs smoother.",2016-07-14 03:26:46,positive
Google Pixel,The battery life of this phone is amazing! Lasts all day.,2016-09-26 10:38:54,positive
Xiaomi,I'm impressed with the build quality of the {}.,2016-09-22 16:30:39,positive
iPhone,The phone heats up too quickly during gaming sessions.,2016-07-11 01:27:28,negative
OnePlus,Why is my {} overheating?,2016-08-17 10:51:22,negative
OnePlus,The {} is really sleek and fast.,2016-08-01 05:34:47,positive
Google Pixel,I hate how slow the phone gets after a few months.,2016-07-29 19:23:28,negative
Xiaomi,The camera quality on the {} is amazing.,2016-07-05 18:05:13,positive
iPhone,Why is my {} overheating?,2016-08-28 23:47:22,negative
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-23 12:02:05,neutral
OnePlus,The display on the {} is okay.,2016-07-30 23:44:48,neutral
iPhone,The {} is really sleek and fast.,2016-08-24 18:07:46,positive
iPhone,The {} keeps crashing. Frustrated!,2016-09-17 16:40:42,negative
iPhone,Touchscreen on my {} is unresponsive at times.,2016-09-24 22:58:24,negative
OnePlus,I regret buying the {}. Not worth the money.,2016-07-16 15:16:07,negative
Google Pixel,Having some issues with my {}. Anyone else?,2016-08-22 20:24:59,neutral
Samsung Galaxy,I'm impressed with the build quality of the {}.,2016-07-03 13:51:07,positive
iPhone,The phone's build quality feels cheap and fragile.,2016-08-20 13:23:41,negative
iPhone,Not too impressed with the {}. Expected more.,2016-09-27 00:04:47,neutral
iPhone,"The camera quality is decent, but could be better.",2016-09-29 11:55:09,neutral
Xiaomi,I regret buying the {}. Not worth the money.,2016-07-23 20:54:24,negative
Google Pixel,My {} runs all my apps smoothly.,2016-07-16 10:46:40,positive
Google Pixel,My {} is slower than expected.,2016-07-29 06:17:19,negative
Google Pixel,Not too impressed with the {}. Expected more.,2016-07-15 08:31:00,neutral
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-07-18 15:36:25,positive
Samsung Galaxy,The camera on the {} is disappointing.,2016-08-13 12:25:12,negative
Xiaomi,The display on the {} is okay.,2016-09-13 21:23:51,neutral
OnePlus,Battery life on the {} could be better.,2016-07-25 22:09:36,neutral
Samsung Galaxy,Battery life on the {} is excellent.,2016-08-27 00:51:34,positive
Xiaomi,I hate how slow the phone gets after a few months.,2016-07-06 19:22:22,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-08-08 15:59:59,positive
Samsung Galaxy,Battery life on the {} is excellent.,2016-09-14 06:15:42,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-07-31 07:41:49,neutral
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-08-29 04:14:25,negative
iPhone,My {} runs all my apps smoothly.,2016-09-09 21:44:35,positive
Google Pixel,Battery life on the {} could be better.,2016-08-29 12:48:56,neutral
iPhone,I hate how slow the phone gets after a few months.,2016-07-22 05:40:34,negative
iPhone,I regret buying the {}. Not worth the money.,2016-08-22 16:07:41,negative
Google Pixel,The {} keeps crashing. Frustrated!,2016-09-04 05:11:12,negative
OnePlus,Not too impressed with the {}. Expected more.,2016-08-19 11:48:14,neutral
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-09-22 06:11:11,neutral
iPhone,I'm impressed with the build quality of the {}.,2016-09-28 12:33:48,positive
OnePlus,The phone's build quality feels cheap and fragile.,2016-09-12 03:40:52,negative
iPhone,Not too impressed with the {}. Expected more.,2016-09-22 03:34:44,neutral
Samsung Galaxy,The camera quality on the {} is amazing.,2016-08-17 22:50:50,positive
Samsung Galaxy,Not too impressed with the {}. Expected more.,2016-07-06 19:25:15,neutral
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-09-05 02:45:57,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",2016-07-18 14:29:35,neutral
Samsung Galaxy,The {} is really sleek and fast.,2016-07-14 02:40:39,positive
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-08-04 17:01:02,neutral
iPhone,Not too impressed with the {}. Expected more.,2016-07-04 00:07:40,neutral
Google Pixel,Not too impressed with the {}. Expected more.,2016-07-12 15:18:16,neutral
Google Pixel,I'm impressed with the build quality of the {}.,2016-07-24 08:24:44,positive
Google Pixel,Battery life on the {} could be better.,2016-08-06 22:25:51,neutral
OnePlus,"The camera quality is decent, but could be better.",2016-07-23 21:09:11,neutral
OnePlus,The {} is really sleek and fast.,2016-08-22 06:38:29,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-08-02 02:04:29,negative
OnePlus,The camera on the {} is decent.,2016-09-20 07:09:58,neutral
OnePlus,My {} is slower than expected.,2016-08-13 05:05:42,neutral
Xiaomi,The camera quality on the {} is amazing.,2016-08-07 21:36:04,positive
OnePlus,My {} runs all my apps smoothly.,2016-09-24 22:24:08,positive
iPhone,The camera on the {} is decent.,2016-07-05 23:33:11,neutral
Xiaomi,The camera on the {} is decent.,2016-08-03 09:17:36,neutral
Google Pixel,The battery life of this phone is amazing! Lasts all day.,2016-08-25 10:47:00,positive
OnePlus,Having some issues with my {}. Anyone else?,2016-08-31 07:27:06,neutral
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-07-14 20:15:08,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-02 22:41:39,negative
Google Pixel,Battery life on the {} is excellent.,2016-07-02 20:34:03,positive
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-07-01 12:34:08,positive
iPhone,My {} runs all my apps smoothly.,2016-07-09 18:39:57,positive
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-09-20 08:50:20,positive
Samsung Galaxy,The camera on the {} is disappointing.,2016-08-30 20:01:57,negative
Google Pixel,Really happy with the performance of my new {}.,2016-08-15 00:22:10,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",2016-08-27 03:57:55,neutral
iPhone,Experiencing connectivity issues with the {}.,2016-08-21 10:44:10,negative
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-10 12:41:09,negative
Google Pixel,The camera on the {} is decent.,2016-08-09 19:14:33,neutral
Google Pixel,The phone's build quality feels cheap and fragile.,2016-08-11 21:27:56,negative
Samsung Galaxy,Battery life on the {} could be better.,2016-07-29 03:04:51,neutral
Samsung Galaxy,The camera quality on the {} is amazing.,2016-07-10 16:41:11,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-07-24 18:47:31,negative
Google Pixel,Really happy with the performance of my new {}.,2016-08-06 17:16:08,positive
Xiaomi,"The camera quality is decent, but could be better.",2016-07-28 15:55:51,neutral
iPhone,Having some issues with my {}. Anyone else?,2016-09-13 15:19:36,neutral
Samsung Galaxy,The display on the {} is okay.,2016-08-31 04:48:27,neutral
Google Pixel,The {} keeps crashing. Frustrated!,2016-07-10 13:37:36,negative
OnePlus,Having some issues with my {}. Anyone else?,2016-08-26 07:31:45,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,2016-09-13 05:44:39,negative
Xiaomi,The {} keeps crashing. Frustrated!,2016-09-07 10:57:42,negative
Xiaomi,Experiencing connectivity issues with the {}.,2016-07-24 21:50:02,neutral
Samsung Galaxy,Really happy with the performance of my new {}.,2016-08-21 21:34:51,positive
OnePlus,"The camera quality is decent, but could be better.",2016-08-27 04:58:11,neutral
OnePlus,Not too impressed with the {}. Expected more.,2016-09-11 14:36:41,neutral
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-08-19 17:25:37,negative
Google Pixel,My {} runs all my apps smoothly.,2016-07-12 09:25:38,positive
Google Pixel,Battery life on the {} is excellent.,2016-08-19 01:35:22,positive
OnePlus,"It's a good phone, but the speaker isn't very loud.",2016-08-02 18:07:39,neutral
Xiaomi,Battery life on the {} could be better.,2016-07-01 16:25:52,neutral
Google Pixel,The camera on the {} is decent.,2016-08-31 10:35:09,neutral
Samsung Galaxy,My {} is slower than expected.,2016-08-30 10:45:30,negative
iPhone,The {} is really sleek and fast.,2016-08-22 13:58:51,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-07-21 23:43:07,neutral
OnePlus,"The camera quality is decent, but could be better.",2016-07-20 11:07:21,neutral
Samsung Galaxy,Battery life on the {} could be better.,2016-09-03 10:20:31,neutral
OnePlus,The {} has exceeded my expectations!,2016-09-20 00:36:19,positive
Google Pixel,The camera quality on the {} is amazing.,2016-07-26 21:23:18,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-08-24 19:35:36,negative
iPhone,I regret buying the {}. Not worth the money.,2016-07-28 04:49:14,negative
OnePlus,The {} keeps crashing. Frustrated!,2016-07-12 04:10:41,negative
iPhone,The {} is a great value for the price.,2016-07-20 10:12:57,positive
OnePlus,The camera quality on the {} is amazing.,2016-08-10 17:26:49,positive
Xiaomi,The camera quality on the {} is amazing.,2016-09-28 03:18:21,positive
Google Pixel,I regret buying the {}. Not worth the money.,2016-07-15 23:07:14,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-08-09 21:25:42,negative
OnePlus,The {} keeps crashing. Frustrated!,2016-09-02 18:25:13,negative
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-08-28 02:10:09,neutral
OnePlus,The {} is a great value for the price.,2016-08-03 00:50:38,positive
Xiaomi,The camera quality on the {} is amazing.,2016-08-05 15:51:56,positive
Samsung Galaxy,Battery life on the {} could be better.,2016-07-19 10:27:01,neutral
Xiaomi,Experiencing connectivity issues with the {}.,2016-09-18 00:04:28,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-07-07 09:35:24,positive
Google Pixel,Not too impressed with the {}. Expected more.,2016-09-21 15:15:15,neutral
Samsung Galaxy,My {} runs all my apps smoothly.,2016-08-06 23:40:37,positive
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-09-08 23:04:44,neutral
OnePlus,Experiencing connectivity issues with the {}.,2016-07-18 13:07:39,neutral
Samsung Galaxy,The camera on the {} is disappointing.,2016-09-15 03:12:18,negative
Xiaomi,Really happy with the performance of my new {}.,2016-09-19 02:18:43,positive
OnePlus,The battery life of this phone is amazing! Lasts all day.,2016-07-15 08:32:12,positive
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-09-07 03:15:01,negative
Xiaomi,The camera on the {} is decent.,2016-09-29 17:25:45,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,2016-08-09 09:51:57,negative
Xiaomi,Not too impressed with the {}. Expected more.,2016-09-16 09:54:22,neutral
iPhone,I'm impressed with the build quality of the {}.,2016-07-28 22:39:25,positive
Xiaomi,Experiencing connectivity issues with the {}.,2016-09-18 05:51:49,negative
OnePlus,Battery life on the {} is excellent.,2016-07-07 04:34:02,positive
Google Pixel,The camera on the {} is decent.,2016-09-22 13:41:32,neutral
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-08-25 10:08:41,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-07-16 04:34:17,positive
Google Pixel,Having some issues with my {}. Anyone else?,2016-08-19 15:50:17,neutral
Google Pixel,The {} has exceeded my expectations!,2016-07-25 05:19:49,positive
Google Pixel,The phone's build quality feels cheap and fragile.,2016-07-28 19:51:24,negative
Samsung Galaxy,The camera quality on the {} is amazing.,2016-08-12 03:22:11,positive
iPhone,The phone's build quality feels cheap and fragile.,2016-09-12 15:38:24,negative
Xiaomi,Why is my {} overheating?,2016-08-10 04:02:27,negative
OnePlus,The camera on the {} is disappointing.,2016-09-10 07:18:56,negative
Google Pixel,I regret buying the {}. Not worth the money.,2016-09-16 05:52:23,negative
Xiaomi,The {} has exceeded my expectations!,2016-09-15 17:21:01,positive
Google Pixel,The phone's build quality feels cheap and fragile.,2016-07-29 18:39:10,negative
iPhone,"The camera quality is decent, but could be better.",2016-07-30 10:46:23,neutral
Google Pixel,The phone's build quality feels cheap and fragile.,2016-09-04 08:31:24,negative
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-08-10 15:27:46,negative
Xiaomi,Really happy with the performance of my new {}.,2016-08-20 22:03:46,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-15 16:17:51,negative
Samsung Galaxy,Not too impressed with the {}. Expected more.,2016-07-11 08:48:53,neutral
iPhone,The {} keeps crashing. Frustrated!,2016-09-25 14:21:03,negative
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-09-21 12:08:40,neutral
OnePlus,The {} has exceeded my expectations!,2016-08-13 01:27:23,positive
Xiaomi,The {} has exceeded my expectations!,2016-07-17 07:47:05,positive
Google Pixel,My {} is slower than expected.,2016-07-15 00:54:59,neutral
iPhone,Having some issues with my {}. Anyone else?,2016-08-01 15:36:16,neutral
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-08-27 19:26:44,negative
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-07-28 21:11:08,negative
Google Pixel,The phone's build quality feels cheap and fragile.,2016-08-12 08:32:39,negative
Xiaomi,I'm impressed with the build quality of the {}.,2016-09-28 08:15:57,positive
Samsung Galaxy,Battery life on the {} is excellent.,2016-08-23 05:45:43,positive
iPhone,Why is my {} overheating?,2016-07-10 14:04:21,negative
