product,content,date_time,sentiment
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",7/18/2016 19:18,positive
iPhone,"Good phone, but it lacks a headphone jack.",9/3/2016 20:56,neutral
OnePlus,Satisfied with the overall performance of this phone.,9/1/2016 23:49,neutral
iPhone,The phone's build quality feels cheap and fragile.,9/13/2016 2:37,negative
Samsung Galaxy,The phone's battery drains quickly when using 5G.,8/21/2016 0:12,negative
OnePlus,"The display is so vibrant and clear, absolutely love it!",9/13/2016 14:56,positive
Google Pixel,The phone's build quality feels cheap and fragile.,7/20/2016 18:47,negative
Samsung Galaxy,The phone's battery drains quickly when using 5G.,7/21/2016 11:52,negative
OnePlus,The battery life of this phone is amazing! Lasts all day.,9/17/2016 2:20,positive
Xiaomi,"Good phone, but it lacks a headphone jack.",8/24/2016 17:59,neutral
Xiaomi,"Good phone, but it lacks a headphone jack.",9/9/2016 5:25,neutral
OnePlus,The phone's software is full of bugs.,7/28/2016 11:02,negative
Xiaomi,The phone often lags when switching between apps.,7/9/2016 6:03,negative
iPhone,The phone often lags when switching between apps.,9/23/2016 23:19,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",7/25/2016 7:41,neutral
iPhone,The battery life of this phone is amazing! Lasts all day.,7/27/2016 2:33,positive
iPhone,"The display is so vibrant and clear, absolutely love it!",7/21/2016 19:53,positive
iPhone,The face recognition feature is really fast and accurate.,8/27/2016 4:53,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",7/19/2016 12:46,neutral
Google Pixel,The fast charging feature is a lifesaver.,9/5/2016 0:05,positive
Xiaomi,The phone's design is sleek and modern.,8/4/2016 15:00,positive
Google Pixel,The phone's design is sleek and modern.,9/15/2016 16:40,positive
Samsung Galaxy,I hate how slow the phone gets after a few months.,8/6/2016 3:51,negative
Google Pixel,The phone's software is full of bugs.,8/28/2016 9:06,negative
Samsung Galaxy,The fingerprint sensor is slow to respond.,8/21/2016 6:15,negative
Xiaomi,"The camera quality is decent, but could be better.",8/18/2016 8:58,neutral
Xiaomi,The phone's design is sleek and modern.,7/26/2016 1:52,positive
Google Pixel,"The display is so vibrant and clear, absolutely love it!",9/14/2016 8:40,positive
OnePlus,The fast charging feature is a lifesaver.,7/29/2016 17:45,positive
iPhone,"The camera quality is decent, but could be better.",8/23/2016 18:37,neutral
OnePlus,"Good phone, but it lacks a headphone jack.",9/3/2016 1:32,neutral
Google Pixel,"Great value for money, highly recommend this phone.",9/13/2016 1:29,positive
iPhone,The phone's battery drains quickly when using 5G.,7/18/2016 19:09,negative
Google Pixel,The face recognition feature is really fast and accurate.,8/7/2016 3:39,positive
Xiaomi,The night mode camera feature is impressive.,8/25/2016 12:23,positive
Google Pixel,The face recognition feature is really fast and accurate.,7/2/2016 19:27,positive
iPhone,"Loving the new software update, everything runs smoother.",8/28/2016 6:41,positive
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,7/5/2016 0:27,positive
Xiaomi,Satisfied with the overall performance of this phone.,8/15/2016 17:37,neutral
iPhone,The phone heats up too quickly during gaming sessions.,7/9/2016 20:06,negative
Xiaomi,The fingerprint sensor is slow to respond.,9/2/2016 9:57,negative
iPhone,The fast charging feature is a lifesaver.,8/18/2016 8:06,positive
OnePlus,The fingerprint sensor is slow to respond.,9/14/2016 2:38,negative
Google Pixel,The phone's design is sleek and modern.,9/13/2016 6:26,positive
iPhone,"Loving the new software update, everything runs smoother.",7/21/2016 16:23,positive
iPhone,The phone often lags when switching between apps.,9/18/2016 9:31,negative
OnePlus,The phone's battery drains quickly when using 5G.,9/6/2016 22:42,negative
Google Pixel,The phone's build quality feels cheap and fragile.,7/13/2016 16:19,negative
iPhone,I hate how slow the phone gets after a few months.,8/23/2016 18:10,negative
Google Pixel,The sound quality during calls is not very clear.,9/1/2016 7:01,negative
Samsung Galaxy,The fast charging feature is a lifesaver.,7/27/2016 8:24,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",7/25/2016 15:02,neutral
Samsung Galaxy,The phone's software is full of bugs.,7/25/2016 22:47,negative
Google Pixel,The fast charging feature is a lifesaver.,7/30/2016 23:39,positive
Xiaomi,"Good phone, but it lacks a headphone jack.",7/27/2016 16:00,neutral
Xiaomi,The phone's battery drains quickly when using 5G.,9/19/2016 8:20,negative
Xiaomi,The face recognition feature is really fast and accurate.,9/8/2016 7:03,positive
OnePlus,The fast charging feature is a lifesaver.,9/25/2016 14:22,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,8/7/2016 7:37,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,8/12/2016 23:46,negative
Google Pixel,Satisfied with the overall performance of this phone.,7/26/2016 13:31,neutral
OnePlus,The phone's battery drains quickly when using 5G.,9/5/2016 0:10,negative
iPhone,Satisfied with the overall performance of this phone.,8/29/2016 3:13,neutral
Google Pixel,"Loving the new software update, everything runs smoother.",9/25/2016 11:17,positive
iPhone,The face recognition feature is really fast and accurate.,9/7/2016 17:50,positive
OnePlus,The phone often lags when switching between apps.,8/1/2016 9:31,negative
Google Pixel,The phone's battery drains quickly when using 5G.,8/29/2016 23:14,negative
Samsung Galaxy,The phone's design is sleek and modern.,8/21/2016 3:12,positive
Google Pixel,The battery life of this phone is amazing! Lasts all day.,9/13/2016 11:47,positive
iPhone,The sound quality during calls is not very clear.,8/12/2016 14:21,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",9/28/2016 14:24,neutral
Google Pixel,The phone often lags when switching between apps.,9/10/2016 16:53,negative
Xiaomi,The night mode camera feature is impressive.,9/18/2016 14:24,positive
OnePlus,The fast charging feature is a lifesaver.,9/10/2016 10:06,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",9/3/2016 7:54,neutral
Google Pixel,"It's a good phone, but the speaker isn't very loud.",9/2/2016 16:00,neutral
Google Pixel,Satisfied with the overall performance of this phone.,8/5/2016 1:11,neutral
Samsung Galaxy,I hate how slow the phone gets after a few months.,7/8/2016 21:49,negative
OnePlus,The phone's software is full of bugs.,7/12/2016 12:18,negative
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/17/2016 9:09,positive
Google Pixel,The face recognition feature is really fast and accurate.,7/23/2016 21:50,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,8/4/2016 15:05,negative
iPhone,The sound quality during calls is not very clear.,9/25/2016 7:29,negative
Xiaomi,I hate how slow the phone gets after a few months.,7/28/2016 4:33,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,7/12/2016 7:46,negative
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",8/5/2016 14:13,neutral
iPhone,The phone's build quality feels cheap and fragile.,7/4/2016 12:37,negative
OnePlus,"The camera quality is decent, but could be better.",8/14/2016 4:09,neutral
iPhone,"The display is so vibrant and clear, absolutely love it!",7/15/2016 20:06,positive
Xiaomi,The phone's design is sleek and modern.,7/26/2016 17:04,positive
Google Pixel,The phone's design is sleek and modern.,9/26/2016 13:03,positive
Xiaomi,The phone's build quality feels cheap and fragile.,9/2/2016 14:31,negative
Google Pixel,The face recognition feature is really fast and accurate.,9/17/2016 1:10,positive
Samsung Galaxy,The face recognition feature is really fast and accurate.,8/23/2016 1:44,positive
iPhone,The phone's build quality feels cheap and fragile.,9/10/2016 1:34,negative
Google Pixel,The sound quality during calls is not very clear.,7/9/2016 19:25,negative
iPhone,The phone often lags when switching between apps.,8/16/2016 17:45,negative
Google Pixel,The face recognition feature is really fast and accurate.,9/5/2016 1:21,positive
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/11/2016 15:53,positive
iPhone,The phone's design is sleek and modern.,9/14/2016 2:37,positive
Samsung Galaxy,The fast charging feature is a lifesaver.,8/6/2016 1:58,positive
Xiaomi,"The camera quality is decent, but could be better.",7/8/2016 9:19,neutral
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",9/6/2016 13:42,neutral
Samsung Galaxy,"Great value for money, highly recommend this phone.",9/26/2016 8:04,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,7/22/2016 1:41,negative
Google Pixel,The fast charging feature is a lifesaver.,8/29/2016 7:57,positive
Google Pixel,"Great value for money, highly recommend this phone.",7/6/2016 4:53,positive
Samsung Galaxy,The phone's design is sleek and modern.,7/31/2016 8:51,positive
Samsung Galaxy,The sound quality during calls is not very clear.,7/26/2016 12:56,negative
OnePlus,The phone often lags when switching between apps.,8/2/2016 14:29,negative
Samsung Galaxy,The phone's battery drains quickly when using 5G.,9/7/2016 6:10,negative
OnePlus,The sound quality during calls is not very clear.,9/16/2016 4:37,negative
Google Pixel,The face recognition feature is really fast and accurate.,7/14/2016 6:19,positive
Google Pixel,I hate how slow the phone gets after a few months.,9/28/2016 21:30,negative
Samsung Galaxy,The fingerprint sensor is slow to respond.,9/17/2016 21:26,negative
OnePlus,The battery life of this phone is amazing! Lasts all day.,8/27/2016 3:55,positive
OnePlus,"Great value for money, highly recommend this phone.",8/11/2016 4:55,positive
iPhone,The night mode camera feature is impressive.,7/8/2016 12:09,positive
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/9/2016 10:15,positive
OnePlus,"The camera quality is decent, but could be better.",7/3/2016 15:31,neutral
Google Pixel,"Loving the new software update, everything runs smoother.",7/1/2016 16:41,positive
Xiaomi,The phone's design is sleek and modern.,7/3/2016 3:45,positive
iPhone,The fingerprint sensor is slow to respond.,7/13/2016 1:39,negative
iPhone,The phone heats up too quickly during gaming sessions.,9/11/2016 11:11,negative
OnePlus,The phone's battery drains quickly when using 5G.,9/15/2016 6:29,negative
Google Pixel,The phone often lags when switching between apps.,8/28/2016 4:55,negative
OnePlus,"Loving the new software update, everything runs smoother.",9/26/2016 23:06,positive
Google Pixel,"It's a good phone, but the speaker isn't very loud.",7/4/2016 5:47,neutral
Google Pixel,The face recognition feature is really fast and accurate.,8/29/2016 0:32,positive
iPhone,The face recognition feature is really fast and accurate.,9/16/2016 22:53,positive
Google Pixel,The fingerprint sensor is slow to respond.,8/7/2016 18:03,negative
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,7/2/2016 10:56,negative
OnePlus,The phone often lags when switching between apps.,9/24/2016 14:33,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",8/30/2016 20:06,positive
Xiaomi,The battery life of this phone is amazing! Lasts all day.,9/23/2016 17:25,positive
iPhone,"The display is so vibrant and clear, absolutely love it!",7/15/2016 16:59,positive
Samsung Galaxy,"Good phone, but it lacks a headphone jack.",7/13/2016 19:52,neutral
Samsung Galaxy,The phone's battery drains quickly when using 5G.,7/23/2016 6:32,negative
Google Pixel,"Loving the new software update, everything runs smoother.",8/6/2016 12:13,positive
iPhone,The phone's battery drains quickly when using 5G.,8/13/2016 16:57,negative
iPhone,I hate how slow the phone gets after a few months.,7/11/2016 23:26,negative
Google Pixel,I hate how slow the phone gets after a few months.,7/2/2016 21:35,negative
Google Pixel,The phone's design is sleek and modern.,9/15/2016 20:56,positive
OnePlus,The phone's battery drains quickly when using 5G.,8/27/2016 3:20,negative
OnePlus,"Great value for money, highly recommend this phone.",9/4/2016 3:36,positive
Samsung Galaxy,The phone often lags when switching between apps.,8/22/2016 11:08,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,7/22/2016 12:05,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",8/5/2016 9:33,positive
Xiaomi,"Good phone, but it lacks a headphone jack.",7/1/2016 0:15,neutral
OnePlus,The phone's build quality feels cheap and fragile.,8/24/2016 17:27,negative
OnePlus,"The display is so vibrant and clear, absolutely love it!",7/18/2016 4:15,positive
iPhone,The face recognition feature is really fast and accurate.,8/24/2016 19:31,positive
OnePlus,I hate how slow the phone gets after a few months.,9/2/2016 0:09,negative
Xiaomi,"The display is so vibrant and clear, absolutely love it!",8/30/2016 12:11,positive
Samsung Galaxy,The fast charging feature is a lifesaver.,9/6/2016 7:07,positive
Xiaomi,The night mode camera feature is impressive.,9/2/2016 5:10,positive
OnePlus,"It's a good phone, but the speaker isn't very loud.",9/22/2016 9:11,neutral
Xiaomi,"Great value for money, highly recommend this phone.",7/11/2016 0:36,positive
iPhone,The phone's build quality feels cheap and fragile.,7/30/2016 4:21,negative
Xiaomi,"Great value for money, highly recommend this phone.",9/22/2016 19:34,positive
Samsung Galaxy,I hate how slow the phone gets after a few months.,7/4/2016 2:07,negative
iPhone,The fingerprint sensor is slow to respond.,9/11/2016 19:47,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,8/3/2016 11:53,positive
iPhone,The fingerprint sensor is slow to respond.,8/16/2016 4:38,negative
iPhone,The sound quality during calls is not very clear.,7/12/2016 8:38,negative
Google Pixel,"Good phone, but it lacks a headphone jack.",7/18/2016 20:36,neutral
Samsung Galaxy,"Good phone, but it lacks a headphone jack.",8/2/2016 21:31,neutral
iPhone,"The display is so vibrant and clear, absolutely love it!",9/23/2016 8:53,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",8/7/2016 16:07,neutral
Google Pixel,"Great value for money, highly recommend this phone.",9/17/2016 7:23,positive
Google Pixel,The sound quality during calls is not very clear.,9/4/2016 23:20,negative
OnePlus,The phone's software is full of bugs.,7/7/2016 3:21,negative
Xiaomi,The phone's software is full of bugs.,7/18/2016 18:56,negative
Google Pixel,"The camera quality is decent, but could be better.",8/14/2016 5:42,neutral
iPhone,"The display is so vibrant and clear, absolutely love it!",9/7/2016 23:41,positive
Google Pixel,The fast charging feature is a lifesaver.,7/20/2016 19:07,positive
Samsung Galaxy,The fingerprint sensor is slow to respond.,7/28/2016 1:49,negative
Xiaomi,I hate how slow the phone gets after a few months.,8/31/2016 4:36,negative
Google Pixel,The phone's software is full of bugs.,9/1/2016 1:26,negative
Google Pixel,I hate how slow the phone gets after a few months.,8/15/2016 21:06,negative
Samsung Galaxy,I hate how slow the phone gets after a few months.,7/29/2016 15:03,negative
Google Pixel,"Loving the new software update, everything runs smoother.",9/13/2016 14:13,positive
Samsung Galaxy,Satisfied with the overall performance of this phone.,7/30/2016 21:31,neutral
Xiaomi,"Good phone, but it lacks a headphone jack.",9/22/2016 3:26,neutral
Xiaomi,Satisfied with the overall performance of this phone.,8/17/2016 20:26,neutral
Google Pixel,The sound quality during calls is not very clear.,8/14/2016 2:01,negative
Google Pixel,The phone's build quality feels cheap and fragile.,9/2/2016 5:46,negative
Xiaomi,I hate how slow the phone gets after a few months.,8/21/2016 11:05,negative
OnePlus,The fast charging feature is a lifesaver.,9/23/2016 11:03,positive
iPhone,The phone's software is full of bugs.,8/11/2016 17:47,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",7/19/2016 19:25,positive
iPhone,Satisfied with the overall performance of this phone.,8/5/2016 19:11,neutral
OnePlus,"It's a good phone, but the speaker isn't very loud.",8/24/2016 19:28,neutral
Samsung Galaxy,The phone's build quality feels cheap and fragile.,8/17/2016 16:26,negative
Xiaomi,"Good phone, but it lacks a headphone jack.",7/20/2016 16:31,neutral
Google Pixel,The face recognition feature is really fast and accurate.,7/20/2016 15:22,positive
Google Pixel,The phone's battery drains quickly when using 5G.,8/22/2016 21:44,negative
Samsung Galaxy,Satisfied with the overall performance of this phone.,7/8/2016 0:20,neutral
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",8/23/2016 18:40,positive
Xiaomi,"The camera quality is decent, but could be better.",9/1/2016 8:57,neutral
OnePlus,The face recognition feature is really fast and accurate.,9/4/2016 5:06,positive
iPhone,The fast charging feature is a lifesaver.,7/10/2016 2:30,positive
OnePlus,"Great value for money, highly recommend this phone.",7/4/2016 9:13,positive
OnePlus,"Loving the new software update, everything runs smoother.",9/29/2016 3:11,positive
OnePlus,"Good phone, but it lacks a headphone jack.",7/6/2016 16:57,neutral
iPhone,The night mode camera feature is impressive.,7/11/2016 6:35,positive
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",8/22/2016 22:56,positive
Xiaomi,The sound quality during calls is not very clear.,8/10/2016 7:01,negative
iPhone,The phone's design is sleek and modern.,8/22/2016 1:44,positive
iPhone,The fast charging feature is a lifesaver.,9/21/2016 9:48,positive
Google Pixel,The phone's build quality feels cheap and fragile.,8/16/2016 12:32,negative
Samsung Galaxy,The face recognition feature is really fast and accurate.,7/14/2016 15:18,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,9/27/2016 19:55,negative
OnePlus,"Loving the new software update, everything runs smoother.",8/10/2016 9:06,positive
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,9/9/2016 21:06,positive
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,8/13/2016 18:39,negative
iPhone,The phone's design is sleek and modern.,8/21/2016 13:39,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",7/1/2016 16:00,neutral
Google Pixel,The sound quality during calls is not very clear.,9/16/2016 19:53,negative
Xiaomi,"Great value for money, highly recommend this phone.",7/30/2016 2:12,positive
iPhone,The phone often lags when switching between apps.,7/17/2016 3:33,negative
Google Pixel,The phone's software is full of bugs.,8/1/2016 13:02,negative
iPhone,The fast charging feature is a lifesaver.,8/30/2016 2:43,positive
Google Pixel,The fingerprint sensor is slow to respond.,7/10/2016 10:14,negative
Samsung Galaxy,I hate how slow the phone gets after a few months.,7/1/2016 0:03,negative
iPhone,The phone often lags when switching between apps.,9/1/2016 21:33,negative
OnePlus,I hate how slow the phone gets after a few months.,7/10/2016 16:01,negative
OnePlus,Satisfied with the overall performance of this phone.,7/4/2016 11:03,neutral
Google Pixel,The fingerprint sensor is slow to respond.,8/23/2016 4:58,negative
Google Pixel,The fingerprint sensor is slow to respond.,8/18/2016 2:36,negative
Xiaomi,The fast charging feature is a lifesaver.,8/25/2016 0:24,positive
Samsung Galaxy,The face recognition feature is really fast and accurate.,9/24/2016 9:13,positive
Samsung Galaxy,The sound quality during calls is not very clear.,9/22/2016 12:34,negative
OnePlus,"Good phone, but it lacks a headphone jack.",8/25/2016 10:39,neutral
Xiaomi,The fast charging feature is a lifesaver.,7/20/2016 17:42,positive
Samsung Galaxy,The phone's design is sleek and modern.,8/17/2016 7:54,positive
Google Pixel,"The camera quality is decent, but could be better.",8/23/2016 15:41,neutral
iPhone,"Loving the new software update, everything runs smoother.",8/3/2016 21:31,positive
Google Pixel,"Great value for money, highly recommend this phone.",7/24/2016 9:05,positive
iPhone,"The display is so vibrant and clear, absolutely love it!",8/17/2016 1:04,positive
iPhone,The phone's design is sleek and modern.,9/20/2016 12:43,positive
Samsung Galaxy,The phone's software is full of bugs.,7/17/2016 5:32,negative
iPhone,The face recognition feature is really fast and accurate.,8/20/2016 14:36,positive
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",8/7/2016 16:32,positive
OnePlus,"Good phone, but it lacks a headphone jack.",9/23/2016 8:18,neutral
Google Pixel,"Great value for money, highly recommend this phone.",7/19/2016 12:57,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",8/25/2016 7:50,neutral
Google Pixel,The night mode camera feature is impressive.,7/23/2016 7:03,positive
Xiaomi,Satisfied with the overall performance of this phone.,8/17/2016 22:50,neutral
Samsung Galaxy,The fingerprint sensor is slow to respond.,7/23/2016 2:02,negative
Xiaomi,"Great value for money, highly recommend this phone.",7/17/2016 22:46,positive
Google Pixel,"Great value for money, highly recommend this phone.",7/3/2016 9:29,positive
iPhone,"Great value for money, highly recommend this phone.",7/1/2016 18:49,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",8/14/2016 18:48,neutral
iPhone,The phone often lags when switching between apps.,7/5/2016 13:08,negative
Xiaomi,"The camera quality is decent, but could be better.",9/25/2016 11:26,neutral
Xiaomi,Satisfied with the overall performance of this phone.,9/28/2016 13:18,neutral
Xiaomi,The phone's build quality feels cheap and fragile.,7/22/2016 23:18,negative
OnePlus,The sound quality during calls is not very clear.,7/21/2016 3:54,negative
OnePlus,The phone's design is sleek and modern.,8/28/2016 14:09,positive
Google Pixel,The phone's software is full of bugs.,7/8/2016 1:49,negative
Google Pixel,"Great value for money, highly recommend this phone.",8/12/2016 22:24,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",7/21/2016 13:46,neutral
iPhone,"Great value for money, highly recommend this phone.",9/2/2016 3:13,positive
OnePlus,The fingerprint sensor is slow to respond.,9/20/2016 4:39,negative
OnePlus,Satisfied with the overall performance of this phone.,8/8/2016 3:12,neutral
Google Pixel,The fingerprint sensor is slow to respond.,9/20/2016 15:26,negative
OnePlus,"Good phone, but it lacks a headphone jack.",9/8/2016 10:31,neutral
Google Pixel,The sound quality during calls is not very clear.,9/22/2016 11:56,negative
iPhone,The phone's software is full of bugs.,8/3/2016 7:40,negative
iPhone,The fingerprint sensor is slow to respond.,8/13/2016 21:22,negative
Xiaomi,"Loving the new software update, everything runs smoother.",7/13/2016 6:21,positive
iPhone,The phone's battery drains quickly when using 5G.,7/31/2016 9:38,negative
Samsung Galaxy,The phone's battery drains quickly when using 5G.,9/11/2016 11:55,negative
OnePlus,"The camera quality is decent, but could be better.",7/18/2016 19:00,neutral
Samsung Galaxy,Satisfied with the overall performance of this phone.,9/17/2016 16:03,neutral
iPhone,"It's a good phone, but the speaker isn't very loud.",9/11/2016 3:54,neutral
Samsung Galaxy,Satisfied with the overall performance of this phone.,8/12/2016 5:30,neutral
iPhone,The sound quality during calls is not very clear.,9/5/2016 7:31,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",9/15/2016 19:31,positive
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,8/25/2016 12:11,negative
Google Pixel,The sound quality during calls is not very clear.,7/4/2016 4:55,negative
Xiaomi,The night mode camera feature is impressive.,8/24/2016 16:18,positive
OnePlus,The phone's software is full of bugs.,9/3/2016 21:14,negative
Samsung Galaxy,The phone often lags when switching between apps.,7/12/2016 13:59,negative
Xiaomi,The phone's design is sleek and modern.,7/26/2016 10:38,positive
iPhone,"Loving the new software update, everything runs smoother.",8/9/2016 10:56,positive
iPhone,The phone heats up too quickly during gaming sessions.,8/6/2016 7:10,negative
Samsung Galaxy,The phone's battery drains quickly when using 5G.,7/12/2016 5:30,negative
Google Pixel,The phone's battery drains quickly when using 5G.,9/18/2016 0:21,negative
OnePlus,I hate how slow the phone gets after a few months.,8/25/2016 20:33,negative
Xiaomi,The phone's build quality feels cheap and fragile.,7/6/2016 7:58,negative
Google Pixel,The phone's design is sleek and modern.,9/26/2016 9:33,positive
Samsung Galaxy,I hate how slow the phone gets after a few months.,8/22/2016 8:36,negative
Samsung Galaxy,The phone's design is sleek and modern.,7/31/2016 0:03,positive
Google Pixel,"Loving the new software update, everything runs smoother.",7/20/2016 18:30,positive
Google Pixel,The phone's build quality feels cheap and fragile.,7/4/2016 5:11,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",7/23/2016 7:40,neutral
Google Pixel,I hate how slow the phone gets after a few months.,8/21/2016 0:37,negative
Google Pixel,Satisfied with the overall performance of this phone.,8/4/2016 5:22,neutral
Google Pixel,The phone's battery drains quickly when using 5G.,9/13/2016 18:55,negative
Google Pixel,"Great value for money, highly recommend this phone.",9/21/2016 1:31,positive
iPhone,I hate how slow the phone gets after a few months.,7/10/2016 16:50,negative
Xiaomi,The phone heats up too quickly during gaming sessions.,7/31/2016 3:55,negative
OnePlus,The phone's software is full of bugs.,7/6/2016 3:29,negative
OnePlus,The phone's software is full of bugs.,9/24/2016 10:11,negative
OnePlus,Satisfied with the overall performance of this phone.,9/1/2016 18:11,neutral
OnePlus,The sound quality during calls is not very clear.,7/1/2016 3:06,negative
Samsung Galaxy,The phone's design is sleek and modern.,9/24/2016 23:06,positive
Samsung Galaxy,"Loving the new software update, everything runs smoother.",7/1/2016 17:48,positive
iPhone,I hate how slow the phone gets after a few months.,8/12/2016 4:23,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",9/17/2016 2:58,neutral
Google Pixel,The face recognition feature is really fast and accurate.,7/11/2016 3:14,positive
OnePlus,"The camera quality is decent, but could be better.",8/1/2016 4:40,neutral
Xiaomi,The fingerprint sensor is slow to respond.,8/18/2016 4:33,negative
Xiaomi,The phone's design is sleek and modern.,9/5/2016 19:56,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",8/17/2016 3:12,neutral
Samsung Galaxy,The face recognition feature is really fast and accurate.,7/12/2016 4:08,positive
Xiaomi,The fast charging feature is a lifesaver.,8/30/2016 18:47,positive
iPhone,The phone often lags when switching between apps.,9/22/2016 10:20,negative
iPhone,The phone's build quality feels cheap and fragile.,7/13/2016 1:11,negative
Xiaomi,"The camera quality is decent, but could be better.",8/19/2016 19:26,neutral
Google Pixel,The phone heats up too quickly during gaming sessions.,8/12/2016 7:27,negative
iPhone,The phone's battery drains quickly when using 5G.,9/5/2016 4:37,negative
iPhone,The phone heats up too quickly during gaming sessions.,8/7/2016 15:24,negative
Xiaomi,The phone's build quality feels cheap and fragile.,9/3/2016 13:01,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,7/22/2016 23:59,negative
Xiaomi,The phone often lags when switching between apps.,7/21/2016 8:49,negative
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,9/4/2016 12:36,negative
OnePlus,The phone's design is sleek and modern.,9/9/2016 5:58,positive
Xiaomi,The sound quality during calls is not very clear.,7/30/2016 19:12,negative
Samsung Galaxy,"Good phone, but it lacks a headphone jack.",7/14/2016 5:05,neutral
iPhone,"Good phone, but it lacks a headphone jack.",9/29/2016 7:52,neutral
Samsung Galaxy,The phone's design is sleek and modern.,9/12/2016 8:28,positive
Xiaomi,The phone's design is sleek and modern.,7/29/2016 3:08,positive
OnePlus,The face recognition feature is really fast and accurate.,8/12/2016 6:02,positive
iPhone,The battery life of this phone is amazing! Lasts all day.,8/14/2016 10:25,positive
Samsung Galaxy,The sound quality during calls is not very clear.,7/16/2016 23:58,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,8/24/2016 0:37,positive
Xiaomi,Satisfied with the overall performance of this phone.,9/6/2016 11:24,neutral
Google Pixel,Satisfied with the overall performance of this phone.,7/5/2016 22:01,neutral
Samsung Galaxy,The sound quality during calls is not very clear.,8/31/2016 21:54,negative
iPhone,The face recognition feature is really fast and accurate.,8/17/2016 3:33,positive
iPhone,"The camera quality is decent, but could be better.",7/1/2016 3:28,neutral
Xiaomi,The phone heats up too quickly during gaming sessions.,7/24/2016 19:35,negative
OnePlus,The fingerprint sensor is slow to respond.,7/10/2016 12:07,negative
Xiaomi,The fingerprint sensor is slow to respond.,8/4/2016 2:29,negative
iPhone,The fingerprint sensor is slow to respond.,8/5/2016 15:50,negative
iPhone,The fingerprint sensor is slow to respond.,9/8/2016 18:31,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",8/25/2016 17:28,neutral
iPhone,"Good phone, but it lacks a headphone jack.",9/21/2016 2:49,neutral
OnePlus,Satisfied with the overall performance of this phone.,7/24/2016 18:32,neutral
iPhone,The sound quality during calls is not very clear.,9/22/2016 8:32,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,8/30/2016 4:53,negative
iPhone,I hate how slow the phone gets after a few months.,7/19/2016 13:48,negative
Samsung Galaxy,The fingerprint sensor is slow to respond.,7/25/2016 19:31,negative
OnePlus,The phone's software is full of bugs.,9/7/2016 10:40,negative
Samsung Galaxy,The sound quality during calls is not very clear.,9/27/2016 19:19,negative
iPhone,"Good phone, but it lacks a headphone jack.",9/27/2016 10:23,neutral
iPhone,"The camera quality is decent, but could be better.",9/3/2016 2:35,neutral
Xiaomi,The night mode camera feature is impressive.,8/23/2016 6:01,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",8/12/2016 20:28,neutral
iPhone,Satisfied with the overall performance of this phone.,8/18/2016 11:04,neutral
Xiaomi,"Great value for money, highly recommend this phone.",7/18/2016 11:33,positive
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",8/26/2016 21:27,positive
